,Hashtag,Username,Date,Tweet,retweet,Word_count,Key_word_count,Sentiment,RelateHashtag,Followers_count,tweet link
139,#Liverpool,AdanRodrguez12,2022-05-01 17:00:02,continuing with the epic and legendary history of my true historical team liverpool in 1986 my legendary team won the third facup because here pure history of quality football and quality sports and n may 14 another fa cup title for my first world team liverpool,1,136,2,positive,"['#Liverpool', '#FACup', '#Liverpool']",0,https://twitter.com/twitter/statuses/1520810286390861825
140,#Liverpool,dale_villain,2022-05-01 16:57:00,despite being on a stag do the weekend still made the most of being a tourist liverpool beatlesmuseum cavernclub rubbersoul sgtpeppers beatles,0,64,1,positive,"['#Liverpool', '#beatlesmuseum', '#cavernclub', '#rubbersoul', '#sgtpeppers', '#beatles']",1486,https://twitter.com/twitter/statuses/1520809525321814020
141,#Liverpool,BigFellaDutton,2022-05-01 16:56:07,give everton their due thats the best coach greeting ive seen in liverpool since wednesday,0,43,1,positive,"['#Everton', '#Liverpool']",77,https://twitter.com/twitter/statuses/1520809303736819715
142,#Liverpool,JewelsGiftBox,2022-05-01 16:55:33,colour a special souvenir for the queens jubilee crafts fuzzyartdevon exeter wales sussex scotland surrey essex lincoln norfolk cornwall guildford bizitalk birmingham kent cheshire london liverpool craftbizparty cumbria rye,0,85,1,positive,"['#Queen', '#Jubilee', '#Crafts', '#FuzzyArt', '#Devon', '#Exeter', '#Wales', '#Sussex', '#Scotland', '#Surrey', '#Essex', '#Lincoln', '#Norfolk', '#Cornwall', '#Guildford', '#Bizitalk', '#Birmingham', '#Kent', '#Cheshire', '#London', '#Liverpool', '#CraftBizParty', '#Cumbria', '#Rye']",4785,https://twitter.com/twitter/statuses/1520809158865395712
143,#Liverpool,_petey_pan,2022-05-01 16:52:24,liverpool would have got it if it had been salah or mane lfc,0,37,1,neutral,"['#Liverpool', '#Salah', '#Mane', '#LFC']",884,https://twitter.com/twitter/statuses/1520808367077404674
144,#Liverpool,ChelsForLife32,2022-05-01 16:51:49,liverpool have salah jota mane firminho man city have kdb sterling mahrez foden jesus we have lukaku mount and timo chelsea liverpool mancity,0,67,2,neutral,"['#Chelsea', '#Liverpool', '#ManCity']",6048,https://twitter.com/twitter/statuses/1520808220394024960
145,#Liverpool,RSC_Wales,2022-05-01 16:51:10,liverpool brilliant,0,4,1,positive,['#liverpool'],864,https://twitter.com/twitter/statuses/1520808056489222148
146,#Liverpool,musicmafiauk,2022-05-01 16:50:37,rocking the crowds in the theatre right now liverpool festival music soundcity,1,34,1,positive,"['#Liverpool', '#festival', '#music', '#SoundCity']",1623,https://twitter.com/twitter/statuses/1520807919075438592
147,#Liverpool,musicmafiauk,2022-05-01 16:49:12,rianne downey in the loft liverpool festival music soundcity,2,25,1,neutral,"['#Liverpool', '#festival', '#music', '#SoundCity']",1623,https://twitter.com/twitter/statuses/1520807560852520968
148,#Liverpool,millypod1,2022-05-01 16:39:17,26 apr 2022 lost luna stolen scanme redtanwhite chest french bulldog female spayedonly has one full ear and needs ongoing medicationrelatives home yewtree road halewood knowsleyliverpool l25sightings plz07706 031163,23,88,0,positive,"['#Lost', '#STOLEN', '#ScanMe', '#Halewood', '#Knowsley', '#Liverpool', '#L']",8143,https://twitter.com/twitter/statuses/1520805065229049856
149,#Liverpool,noa_order,2022-05-01 16:38:59,born without mothersebook on amazon amp kindleunlimitedhalfprice until 8th of may from runcorn author joseph roy wrightfree previewebook explore a cyberpunk liverpool with the cloned fugitive known as tom12,0,87,1,positive,"['#Ebook', '#Amazon', '#KindleUnlimited', '#Halfprice', '#Runcorn', '#author', '#Explore', '#Cyberpunk', '#Liverpool', '#cloned', '#fugitive']",919,https://twitter.com/twitter/statuses/1520804988473249798
150,#Liverpool,JoeRossi99,2022-05-01 16:38:39,people talking about i am okay with the point hell no i want 3 points from a win whuars westham premierleague westhamunited football coyi chelsea liverpool manchesterunited soccer everton mancity astonvilla manchesterunited arsenal wolves tottenham,1,103,1,positive,"['#WHUARS', '#westham', '#premierleague', '#westhamunited', '#football', '#coyi', '#chelsea', '#liverpool', '#manchesterunited', '#soccer', '#everton', '#mancity', '#astonvilla', '#ManchesterUnited', '#arsenal', '#wolves', '#Tottenham']",226,https://twitter.com/twitter/statuses/1520804906315173890
151,#Liverpool,glorianhy2794,2022-05-01 16:37:18,xbe ma8 save 500 for you hwrsug liverpool,0,23,1,neutral,['#Liverpool'],0,https://twitter.com/twitter/statuses/1520804564924268545
152,#Liverpool,k_amajith,2022-05-01 16:36:43,if liverpool fans waited for 28 years until they won the premier league for the first time we too can wait and im sure some day that moment will rise over the horizon until then we the 12thmanarmy will always support you rcb playbold wearechallengers ipl,0,137,1,positive,"['#Liverpool', '#RCB', '#PlayBold', '#WeAreChallengers', '#IPL']",2,https://twitter.com/twitter/statuses/1520804419549667328
153,#Liverpool,buy1_best,2022-05-01 16:35:03,20160 radley london liverpool street 20 medium zip top satchell bestradley london liverpool street 20 medium zip top fashion lifestyle are you ready to be pretty,0,76,2,positive,"['#Radley', '#London', '#Liverpool', '#Street', '#Medium', '#Zip', '#Top', '#fashion', '#lifestyle', '#pretty']",7401,https://twitter.com/twitter/statuses/1520804001960235008
154,#Liverpool,Mortgage_Shop,2022-05-01 16:34:30,top buytolet areas manchester cardiff leeds liverpool walsall newcastle shefield glasgow birmingham sunderland,0,37,1,positive,"['#buytolet', '#Manchester', '#Cardiff', '#Leeds', '#Liverpool', '#Walsall', '#Newcastle', '#Shefield', '#Glasgow', '#Birmingham', '#Sunderland']",1994,https://twitter.com/twitter/statuses/1520803861358956544
155,#Liverpool,Pass_IT_Ranking,2022-05-01 16:31:15,the latest players to achieve 300 passit rating points are liverpool pair andrewrobertson amp luisdaz who got 18103 of his points whilst and theres still of more points amp prizes on offer for the rest of the season fcporto liverpoolfc,1,118,1,positive,"['#PassIT', '#Liverpool', '#AndrewRobertson', '#LuisD', '#FCPorto', '#LiverpoolFC']",67,https://twitter.com/twitter/statuses/1520803045357015040
156,#Liverpool,MurrayGoGo41,2022-05-01 16:28:58,promo banner art liverpool,0,10,1,neutral,['#Liverpool'],98,https://twitter.com/twitter/statuses/1520802469596758016
157,#Liverpool,Claire_MCR,2022-05-01 16:25:04,bankholidayweekend stay underway liverpool,1,10,1,neutral,"['#BankHolidayWeekend', '#Liverpool']",555,https://twitter.com/twitter/statuses/1520801487693176833
158,#Liverpool,footydungeon,2022-05-01 16:22:24,for the hashtagssalah cr7 ronaldo sonhuengmin kdb debruyne declanrice rodri trent trentalexanderarnold cancelo thiagosilva rubendias josesa wolves mancity manchestercity liverpool chelsea manunited manchesterunited westham spurs premierleague tots,0,80,1,neutral,"['#salah', '#CR', '#ronaldo', '#sonhuengmin', '#KDB', '#debruyne', '#declanrice', '#rodri', '#trent', '#trentalexanderarnold', '#cancelo', '#thiagosilva', '#rubendias', '#josesa', '#wolves', '#mancity', '#manchestercity', '#liverpool', '#chelsea', '#ManUnited', '#ManchesterUnited', '#westham', '#spurs', '#PremierLeague', '#TOTS']",1,https://twitter.com/twitter/statuses/1520800818013696005
159,#Liverpool,LFCSpares101,2022-05-01 16:18:30,anything for wembley let me know lfc lfctickets liverpooltickets liverpool,0,28,1,neutral,"['#lfc', '#lfctickets', '#liverpooltickets', '#liverpool']",3,https://twitter.com/twitter/statuses/1520799836974448640
160,#Liverpool,FindShowsNearMe,2022-05-01 16:15:00,dave gormans brand new show powerpoint to the people will be touring the uk in late 2022 see it in dorking dunstable swindon liverpool northampton leicester hull newcastle aberdeen amp more,1,91,1,positive,"['#Dorking', '#Dunstable', '#Swindon', '#Liverpool', '#Northampton', '#Leicester', '#Hull', '#Newcastle', '#Aberdeen']",4883,https://twitter.com/twitter/statuses/1520798953498939393
161,#Liverpool,Brianssebulime1,2022-05-01 16:06:17,as a messi and a liverpool fun i was happy and sad at the same time messi liverpool,1,52,2,negative,"['#Messi', '#Liverpool']",2632,https://twitter.com/twitter/statuses/1520796759986999297
162,#Liverpool,Footba11UK,2022-05-01 16:06:05,be carful your just about to upset a lot of liverpool fans,0,34,1,neutral,['#Liverpool'],156,https://twitter.com/twitter/statuses/1520796711333072896
163,#Liverpool,golfbreaksUSA,2022-05-01 16:06:00,the open championship returns to royal liverpool in 2023 for the first time in 8 years want to be there to witness history in person we have a variety of open championship package options available now golf theopen liverpool,0,115,2,positive,"['#Golf', '#theopen', '#Liverpool']",490,https://twitter.com/twitter/statuses/1520796688700653571
164,#Liverpool,Footba11UK,2022-05-01 16:02:58,just about to upset a lot of liverpool fans you,0,28,1,neutral,['#Liverpool'],156,https://twitter.com/twitter/statuses/1520795924255100929
165,#Liverpool,angiesliverpool,2022-05-01 16:02:39,our ladys club burlington street liverpool pic from phil dewhurst,1,28,1,neutral,['#Liverpool'],28233,https://twitter.com/twitter/statuses/1520795844617904128
166,#Liverpool,HousePartyRadio,2022-05-01 16:01:52,onair the sunday session with webmobilealexa house uk birminghambigtunes anthems share like liverpool housemusic housepartyradio live,0,46,1,positive,"['#OnAir', '#house', '#uk', '#birmingham', '#bigtunes', '#anthems', '#share', '#like', '#liverpool', '#housemusic', '#housepartyradio', '#live']",144,https://twitter.com/twitter/statuses/1520795651465957376
167,#Liverpool,Geoff49940067,2022-05-01 15:57:12,the beatles rubber soul vinyl lp 1995 capitol new sealed limited edition price us 4499 ebay thebeatles paulmccartney s georgeharrison ringostarr beatles beatlemania music abbeyroad lennon rock rocknroll liverpool letitbe beatlesforever,0,91,1,positive,"['#eBay', '#thebeatles', '#paulmccartney', '#s', '#georgeharrison', '#ringostarr', '#beatles', '#beatlemania', '#music', '#abbeyroad', '#lennon', '#rock', '#rocknroll', '#liverpool', '#letitbe', '#beatlesforever']",1216,https://twitter.com/twitter/statuses/1520794475932491776
168,#Liverpool,Geoff49940067,2022-05-01 15:56:58,the beatles rubber soul vinyl lp 1995 capitol new sealed limited edition price us 4499 ebay thebeatles paulmccartney s georgeharrison ringostarr beatles beatlemania music abbeyroad lennon rock rocknroll liverpool letitbe beatlesforever,0,91,1,positive,"['#eBay', '#thebeatles', '#paulmccartney', '#s', '#georgeharrison', '#ringostarr', '#beatles', '#beatlemania', '#music', '#abbeyroad', '#lennon', '#rock', '#rocknroll', '#liverpool', '#letitbe', '#beatlesforever']",1216,https://twitter.com/twitter/statuses/1520794416473989120
169,#Liverpool,Geoff49940067,2022-05-01 15:56:45,the beatles rubber soul vinyl lp 1995 capitol new sealed limited edition price us 4499 ebay thebeatles paulmccartney s georgeharrison ringostarr beatles beatlemania music abbeyroad lennon rock rocknroll liverpool letitbe beatlesforever,0,91,1,positive,"['#eBay', '#thebeatles', '#paulmccartney', '#s', '#georgeharrison', '#ringostarr', '#beatles', '#beatlemania', '#music', '#abbeyroad', '#lennon', '#rock', '#rocknroll', '#liverpool', '#letitbe', '#beatlesforever']",1216,https://twitter.com/twitter/statuses/1520794360761135106
170,#Liverpool,Geoff49940067,2022-05-01 15:56:30,the beatles rubber soul vinyl lp 1995 capitol new sealed limited edition price us 4499 ebay thebeatles paulmccartney s georgeharrison ringostarr beatles beatlemania music abbeyroad lennon rock rocknroll liverpool letitbe beatlesforever,0,91,1,positive,"['#eBay', '#thebeatles', '#paulmccartney', '#s', '#georgeharrison', '#ringostarr', '#beatles', '#beatlemania', '#music', '#abbeyroad', '#lennon', '#rock', '#rocknroll', '#liverpool', '#letitbe', '#beatlesforever']",1216,https://twitter.com/twitter/statuses/1520794297284501506
171,#Liverpool,Geoff49940067,2022-05-01 15:56:17,the beatles rubber soul vinyl lp 1995 capitol new sealed limited edition price us 4499 ebay thebeatles paulmccartney s georgeharrison ringostarr beatles beatlemania music abbeyroad lennon rock rocknroll liverpool letitbe beatlesforever,0,91,1,positive,"['#eBay', '#thebeatles', '#paulmccartney', '#s', '#georgeharrison', '#ringostarr', '#beatles', '#beatlemania', '#music', '#abbeyroad', '#lennon', '#rock', '#rocknroll', '#liverpool', '#letitbe', '#beatlesforever']",1216,https://twitter.com/twitter/statuses/1520794243136061441
172,#Liverpool,Geoff49940067,2022-05-01 15:56:04,the beatles rubber soul vinyl lp 1995 capitol new sealed limited edition price us 4499 ebay thebeatles paulmccartney s georgeharrison ringostarr beatles beatlemania music abbeyroad lennon rock rocknroll liverpool letitbe beatlesforever,0,91,1,positive,"['#eBay', '#thebeatles', '#paulmccartney', '#s', '#georgeharrison', '#ringostarr', '#beatles', '#beatlemania', '#music', '#abbeyroad', '#lennon', '#rock', '#rocknroll', '#liverpool', '#letitbe', '#beatlesforever']",1216,https://twitter.com/twitter/statuses/1520794191114096641
173,#Liverpool,Geoff49940067,2022-05-01 15:55:52,the beatles rubber soul vinyl lp 1995 capitol new sealed limited edition price us 4499 ebay thebeatles paulmccartney s georgeharrison ringostarr beatles beatlemania music abbeyroad lennon rock rocknroll liverpool letitbe beatlesforever,0,91,1,positive,"['#eBay', '#thebeatles', '#paulmccartney', '#s', '#georgeharrison', '#ringostarr', '#beatles', '#beatlemania', '#music', '#abbeyroad', '#lennon', '#rock', '#rocknroll', '#liverpool', '#letitbe', '#beatlesforever']",1216,https://twitter.com/twitter/statuses/1520794138127466497
174,#Liverpool,Geoff49940067,2022-05-01 15:55:38,the beatles rubber soul vinyl lp 1995 capitol new sealed limited edition price us 4499 ebay thebeatles paulmccartney s georgeharrison ringostarr beatles beatlemania music abbeyroad lennon rock rocknroll liverpool letitbe beatlesforever,0,91,1,positive,"['#eBay', '#thebeatles', '#paulmccartney', '#s', '#georgeharrison', '#ringostarr', '#beatles', '#beatlemania', '#music', '#abbeyroad', '#lennon', '#rock', '#rocknroll', '#liverpool', '#letitbe', '#beatlesforever']",1216,https://twitter.com/twitter/statuses/1520794082464833538
175,#Liverpool,Geoff49940067,2022-05-01 15:55:21,the beatles rubber soul vinyl lp 1995 capitol new sealed limited edition price us 4499 ebay thebeatles paulmccartney s georgeharrison ringostarr beatles beatlemania music abbeyroad lennon rock rocknroll liverpool letitbe beatlesforever,0,91,1,positive,"['#eBay', '#thebeatles', '#paulmccartney', '#s', '#georgeharrison', '#ringostarr', '#beatles', '#beatlemania', '#music', '#abbeyroad', '#lennon', '#rock', '#rocknroll', '#liverpool', '#letitbe', '#beatlesforever']",1216,https://twitter.com/twitter/statuses/1520794011392380928
176,#Liverpool,BlackQueenLara,2022-05-01 15:55:06,football at the risk of being a blackqueen ladybut ive got to tweet llast week liverpool fans mocked lampard but this week everton fans mock tuchel hey each fc or player got a bad day when a lfc starts getting angry i pray as a madgirl,2,136,1,negative,"['#FOOTBALL', '#BlackQueen', '#LadyBut', '#Liverpool', '#Lampard', '#Everton', '#Tuchel', '#FC', '#LFC', '#MADGIRL']",9701,https://twitter.com/twitter/statuses/1520793945265037313
177,#Liverpool,RotundaLtd,2022-05-01 15:53:30,if you are 18 unemployed amp live in liverpoolcityregion you may be eligible for our free computers dont bite coursefree tablet on completion of courseincludeit01512072176 or apply online freecourse tamethemachine liverpool employability,2,95,1,positive,"['#LiverpoolCityRegion', '#IncludeIT', '#FREECOURSE', '#tamethemachine', '#Liverpool', '#employability']",4711,https://twitter.com/twitter/statuses/1520793544151252993
178,#Liverpool,ICDb_tv,2022-05-01 15:53:11,villarreal vs liverpool is on audio with commentary from for more details see villarreal liverpool uefacomaudio,0,46,2,positive,"['#Villarreal', '#Liverpool', '#UEFAcomaudio']",1336,https://twitter.com/twitter/statuses/1520793464430112774
179,#Liverpool,thatsitdarshan,2022-05-01 15:45:39,liverpool,1,1,1,neutral,['#Liverpool'],38,https://twitter.com/twitter/statuses/1520791569917374466
180,#Liverpool,wkr1993,2022-05-01 15:41:56,refreshing walk by otterspool prom to blow the cobwebs away mersey riverwalk liverpool,0,37,1,neutral,"['#otterspool', '#mersey', '#riverwalk', '#liverpool']",571,https://twitter.com/twitter/statuses/1520790633048379392
181,#Liverpool,lpoolmarket,2022-05-01 15:37:35,weve got some new additionscheck these guys out visit liverpool liverpoolbusiness setupastall or or,0,40,1,positive,"['#Liverpool', '#LiverpoolBusiness', '#SetupAStall']",46,https://twitter.com/twitter/statuses/1520789538737737729
182,#Liverpool,TomFire00,2022-05-01 15:36:38,lfcfollow train if you are a fan of the liverpooland you follow back follow everyone who likes this tweet like this tweet retweet follow reply with ifb follow everybody who does follow supergainsaturday ps5,0,101,0,neutral,"['#LFC', '#Liverpool', '#follow', '#SuperGainSaturday', '#PS']",750,https://twitter.com/twitter/statuses/1520789300408897551
183,#Liverpool,violrussell,2022-05-01 15:34:55,my wwii historicalfiction historicalromance set in neworleans amp then ireland germany sequel horseracing gambling ira liverpool coventry espionage pow,1,55,1,neutral,"['#WWII', '#HistoricalFiction', '#historicalromance', '#NewOrleans', '#Ireland', '#Germany', '#sequel', '#HorseRacing', '#Gambling', '#IRA', '#Liverpool', '#Coventry', '#espionage', '#POW']",1781,https://twitter.com/twitter/statuses/1520788865434505216
184,#Liverpool,AdoptionsUk,2022-05-01 15:31:56,please retweet to help rambler find a home liverpool uk wonderful character foxhound aged 7 hes been in the shelter a few yearshe can live with children aged 11 and with another dogdetails or applydogs,105,103,1,negative,"['#LIVERPOOL', '#UK', '#Dogs']",57763,https://twitter.com/twitter/statuses/1520788115752955904
185,#Liverpool,gifts_football,2022-05-01 15:31:00,personalised footballnooks giving a fascinating insight into the history of many of the epls top teamschelsea spurs brighton manutd mancity wolves everton arsenal astonvilla wba liverpool everton newcastle leicester watford westham,0,91,1,positive,"['#Personalised', '#FootballNooks', '#EPL', '#Chelsea', '#Spurs', '#Brighton', '#ManUtd', '#ManCity', '#Wolves', '#Everton', '#Arsenal', '#AstonVilla', '#WBA', '#Liverpool', '#Everton', '#Newcastle', '#Leicester', '#Watford', '#WestHam']",196,https://twitter.com/twitter/statuses/1520787879814914048
186,#Liverpool,FindShowsNearMe,2022-05-01 15:30:00,after finsbury park london in the summer george ezra has now confirmed details of his ukireland tour with dates set to take place in sep 2022 see him in liverpool cardiff manchester belfast dublin amp more ezra,1,109,1,positive,"['#London', '#Liverpool', '#Cardiff', '#Manchester', '#Belfast', '#Dublin']",4883,https://twitter.com/twitter/statuses/1520787629456838656
187,#Liverpool,StopThatMount19,2022-05-01 15:25:49,congratulations for winning fa cup chelsea liverpool facupfinal,0,22,1,positive,"['#Chelsea', '#Liverpool', '#FACupFinal']",140,https://twitter.com/twitter/statuses/1520786578964103168
188,#Liverpool,NattyBell1970,2022-05-01 15:23:45,walk around liverpool parks after volunteering for walkthismay 1000s of steps walking wellbeing liverpool,0,41,2,neutral,"['#WalkThisMay', '#walking', '#wellbeing', '#Liverpool']",478,https://twitter.com/twitter/statuses/1520786056643284992
189,#Liverpool,musicmafiauk,2022-05-01 15:22:34,july 7 at last night for see more here july7 soundcity liverpool festival music,0,41,1,positive,"['#july', '#soundcity', '#Liverpool', '#festival', '#music']",1623,https://twitter.com/twitter/statuses/1520785758566690816
190,#Liverpool,matthewquinton,2022-05-01 15:20:05,the anglican cathedral earlier today architecture photography liverpool,0,22,1,neutral,"['#Cathedral', '#architecture', '#photography', '#Liverpool']",1171,https://twitter.com/twitter/statuses/1520785132638068738
191,#Liverpool,FatmanGary,2022-05-01 15:13:09,at this point outside of mancity and liverpool games what is the point of trying to judge how games will go in the premierleague eveche football,0,76,1,negative,"['#ManCity', '#Liverpool', '#PremierLeague', '#EveChe', '#football']",41,https://twitter.com/twitter/statuses/1520783389539934210
192,#Liverpool,soliv21,2022-05-01 15:10:58,big thanks again to everyone who got involved in the raffle we cant get over how much was raised its why we do what we do and we cant wait to do more standoutwithsoliv nonprofit lfc liverpoolfc liverpoolfootballclub liverpool football localcharities,1,121,1,positive,"['#standoutwithsoliv', '#nonprofit', '#lfc', '#liverpoolfc', '#liverpoolfootballclub', '#liverpool', '#football', '#localcharities']",104,https://twitter.com/twitter/statuses/1520782841419866113
193,#Liverpool,blacksheep311,2022-05-01 15:10:25,chelsea you had one jobliverpool ynwa,0,16,0,neutral,"['#Liverpool', '#YNWA']",109,https://twitter.com/twitter/statuses/1520782703033044993
194,#Liverpool,periwinklebluey,2022-05-01 15:08:31,who doesnt affect whomintersting pair of newseslfc mancity premierleagueliverpool ynwa pepguardiola klopp,0,34,0,neutral,"['#Lfc', '#Mancity', '#PremierLeague', '#Liverpool', '#YNWA', '#PepGuardiola', '#Klopp']",29,https://twitter.com/twitter/statuses/1520782225276809216
195,#Liverpool,BigChattanooga,2022-05-01 15:07:54,tremendous win for to end the season over the superleaguebound and amazing squad lewes 21 liverpool also a sellout crowd at lewes drippingpan fa,0,70,1,positive,"['#SuperLeague', '#Lewes', '#Liverpool', ""#Lewes'"", '#DrippingPan', '#FA']",270,https://twitter.com/twitter/statuses/1520782070330572800
196,#Liverpool,G8Zaid,2022-05-01 15:06:57,we really really need a west ham win today itll boost west hams chances of a european competition ahead of citys game and itll give tottenham some security ahead of liverpools game fine margins liverpool,0,103,1,positive,['#Liverpool'],41,https://twitter.com/twitter/statuses/1520781829736845312
197,#Liverpool,Sadegyptian5,2022-05-01 15:01:39,im happy for everton despite being a liverpool fan for more than 18 yearseveche,0,40,1,positive,"['#Everton', '#Liverpool', '#EveChe']",185,https://twitter.com/twitter/statuses/1520780496355086337
198,#Liverpool,AO_Sports,2022-05-01 15:01:18,egyptian players abroad hafez misses malatyaspor squad mosalah helps liverpool win marmoush back for stuttgart,0,43,1,positive,"['#Hafez', '#Malatyaspor', '#MoSalah', '#Liverpool', '#Marmoush', '#Stuttgart']",17483,https://twitter.com/twitter/statuses/1520780407515533315
199,#Liverpool,HousePartyRadio,2022-05-01 15:01:17,onair dishy disco sunday with webmobilealexa disco house soulful liverpool ukbigtunes anthems share like liverpool housemusic housepartyradio live,0,52,2,positive,"['#OnAir', '#disco', '#house', '#soulful', '#liverpool', '#uk', '#bigtunes', '#anthems', '#share', '#like', '#liverpool', '#housemusic', '#housepartyradio', '#live']",144,https://twitter.com/twitter/statuses/1520780403270901762
200,#Liverpool,Santanadeportes,2022-05-01 15:00:02,premier league 1 mancity 832 liverpool 82 calendario restante mancity newcastle westham wolverhampton astonvilla calendario restante liverpooltottenhamastonvillasouthamptonwolverhampton,0,49,1,neutral,"['#ManCity', '#Liverpool', '#ManCity', '#Newcastle', '#WestHam', '#Wolverhampton', '#AstonVilla', '#Liverpool', '#Tottenham', '#AstonVilla', '#Southampton', '#Wolverhampton']",24258,https://twitter.com/twitter/statuses/1520780088798810112
201,#Liverpool,YesIAmGraveyard,2022-05-01 14:59:45,without liverpool the would be boring keep going,1,22,1,neutral,['#Liverpool'],87,https://twitter.com/twitter/statuses/1520780018582016001
202,#Liverpool,LexusLiverpool,2022-05-01 14:59:02,luxurious in every sense the lexuses liverpool,0,19,1,neutral,"['#LexusES', '#Liverpool']",357,https://twitter.com/twitter/statuses/1520779837866135552
203,#Liverpool,Stephan79123591,2022-05-01 14:53:30,liverpool vs villarreal tickets available dm for more enquirers lfc lfcspares lfcfamily lfc anfield ucl championsleague villarreal kop ynwa ynwa liverpoolfc salah lfctickets lfcnews liverpool liverpooltickets villarealspares vfc cfv,0,85,2,positive,"['#lfc', '#LFCSpares', '#LFCFamily', '#LFC', '#Anfield', '#ucl', '#ChampionsLeague', '#Villarreal', '#kop', '#YNWA', '#ynwa', '#LiverpoolFC', '#salah', '#lfctickets', '#lfcnews', '#Liverpool', '#liverpooltickets', '#villarealspares', '#vfc', '#cfv']",223,https://twitter.com/twitter/statuses/1520778444057059331
204,#Liverpool,Ibrahim_Hassan0,2022-05-01 14:52:56,fun fact the current pl standing has the exact same top 6 as 1819 and in same order with only 1 point difference in top between mancity and liverpool more fun both seasons were preceded by seasons where manu came 2nd behind mancity,0,128,1,positive,"['#pl', '#ManCity', '#Liverpool', '#manu', '#ManCity']",48,https://twitter.com/twitter/statuses/1520778301689708544
205,#Liverpool,LfcWaterford,2022-05-01 14:52:38,chelsea have been appalling today against the blue shyte goes to show anyone can step up league not over for us yet someone could yet do city liverpool lfc ynwa liverpoolfc,0,91,1,neutral,"['#Liverpool', '#lfc', '#ynwa', '#LiverpoolFC']",204,https://twitter.com/twitter/statuses/1520778224371965952
206,#Liverpool,the10hnnysimon,2022-05-01 14:51:11,i think tomasz kuszczak should be inducted into the premier league hall of fame because mr kusczak has 4 pl winners medals while captain fantastic has zero mufc football liverpool plhalloffame,0,91,1,neutral,"['#mufc', '#football', '#Liverpool', '#PLHallOfFame']",14,https://twitter.com/twitter/statuses/1520777862462197765
207,#Liverpool,Kwaziron7,2022-05-01 14:42:57,we can all agree kulusevski gt diazkulusevski diaz tottenham liverpool premierleague totlei,1,34,1,neutral,"['#kulusevski', '#Diaz', '#Tottenham', '#Liverpool', '#PremierLeague', '#TOTLEI']",39,https://twitter.com/twitter/statuses/1520775789448466433
208,#Liverpool,palaemon_divers,2022-05-01 14:38:23,day 2 of the course and we now have 2 brand new open water divers who also completed their dry suit certification as well welcome to the palaemon divers family laura and sean liverpool merseyside liverpoolbusiness scuba learntoscuba,1,112,1,positive,"['#Liverpool', '#Merseyside', '#liverpoolbusiness', '#scuba', '#learntoscuba']",59,https://twitter.com/twitter/statuses/1520774639827488770
209,#Liverpool,MercaFC10,2022-05-01 14:33:17,tchouameni is very interested in liverpool and other teams in the premiere his favorite destination would be real madrid but monaco asks a lot of money for him more news soon,1,91,1,positive,"['#Tchouameni', '#liverpool', '#Madrid', '#Monaco']",321,https://twitter.com/twitter/statuses/1520773357351878665
210,#Liverpool,mufcacademy91,2022-05-01 14:26:55,63liverpool make it 3 liverpool u23s 31 mufc u23,0,29,1,neutral,"['#liverpool', '#mufc']",1066,https://twitter.com/twitter/statuses/1520771755538800642
211,#Liverpool,gifts_football,2022-05-01 14:26:00,personalised footballbooksjust select your team then add your personalisationlearn more amp order online arsenal astonvilla brighton burnley chelsea everton leicester liverpool mancity manutd newcastle norwich spurs whu wolves wba,0,85,1,positive,"['#Personalised', '#FootballBooks', '#personalisation', '#Arsenal', '#AstonVilla', '#Brighton', '#Burnley', '#Chelsea', '#Everton', '#Leicester', '#Liverpool', '#ManCity', '#ManUtd', '#Newcastle', '#Norwich', '#Spurs', '#WHU', '#Wolves', '#WBA']",196,https://twitter.com/twitter/statuses/1520771522163527681
212,#Liverpool,jftherapy,2022-05-01 14:24:42,the next liverpool will be in person for the first time in two years in the amazing in central liverpool wednesday 18th may 79 pm hosted by letstalkaboutdeath liverpool lifeanddeath deathorcake,3,92,3,positive,"['#letstalkaboutdeath', '#liverpool', '#lifeanddeath', '#deathorcake']",571,https://twitter.com/twitter/statuses/1520771197100773377
213,#Liverpool,HDNHLiverpool,2022-05-01 14:22:56,afternoon tea at hdn is thank you for sharing were so pleased you enjoyed it afternoontea harddaysnighthotel afternoontealiverpool liverpool liverpoolfood hard days night hotel,0,70,1,positive,"['#afternoontea', '#harddaysnighthotel', '#afternoontealiverpool', '#liverpool', '#liverpoolfood']",6222,https://twitter.com/twitter/statuses/1520770750885605376
214,#Liverpool,Geoff49940067,2022-05-01 14:19:32,john lennon imagine 1977 japan vinyl lp eas80705 apple records price us 4800 with best offer ebay johnlennon thebeatles paulmccartney s georgeharrison ringostarr beatles beatlemania music abbeyroad lennon rock rocknroll liverpool,0,92,1,positive,"['#eBay', '#johnlennon', '#thebeatles', '#paulmccartney', '#s', '#georgeharrison', '#ringostarr', '#beatles', '#beatlemania', '#music', '#abbeyroad', '#lennon', '#rock', '#rocknroll', '#liverpool']",1216,https://twitter.com/twitter/statuses/1520769895130050560
