,Hashtag,Username,Date,Tweet,retweet,Word_count,Key_word_count,Sentiment,RelateHashtag,Followers_count,tweet link
122,#Liverpool,LFCTransferRoom,2022-05-02 19:12:00,it has been stressed that liverpool are not likely to take the plunge on a signing upwards of 50m this summer particularly while the engine room ranks are so wellstocked at presentsource,9,95,1,negative,['#Liverpool'],158705,https://twitter.com/twitter/statuses/1521205887033122819
123,#Liverpool,tmj_NYS_transp,2022-05-02 19:09:11,see our latest liverpool ny job and click to apply cdl home daily afternoon delivery driver transportation,0,49,1,positive,"['#Liverpool', '#Transportation']",287,https://twitter.com/twitter/statuses/1521205177037979648
124,#Liverpool,Brewernumberone,2022-05-02 19:04:38,on this day in 2008 scored twice in our 32 win against liverpool in the champions leaguebrewernumberone ucl chelsea liverpool,0,58,2,positive,"['#Brewernumberone', '#UCL', '#Chelsea', '#Liverpool']",217,https://twitter.com/twitter/statuses/1521204033469493251
125,#Liverpool,imagine_ceo,2022-05-02 19:04:07,the sun is cracking the flags in liverpool,0,22,1,neutral,['#Liverpool'],2166,https://twitter.com/twitter/statuses/1521203900623343629
126,#Liverpool,Brewernumberone,2022-05-02 19:04:05,liverpool has 64 goals man city has 63 goals chelsea has 40 goals arsenal has 12 goals spurs has 18man utd has 2 goalsbrewernumberone epl manutd liverpool tottenhamhotspur mancity arsenal chelsea,0,92,2,neutral,"['#Brewernumberone', '#EPL', '#ManUtd', '#Liverpool', '#TottenhamHotspur', '#ManCity', '#Arsenal', '#Chelsea']",217,https://twitter.com/twitter/statuses/1521203895128801282
127,#Liverpool,dodleee6doo,2022-05-02 19:04:02,exactly arabic mosalah mosalah ynwa anfield liverpool poty fifa thebest ballondor mohamedsalah playeroftheyear onlymosalahthe egyptian kingbest player in the worldfootball,0,58,1,positive,"['#MoSalah', '#MoSalah', '#YNWA', '#Anfield', '#Liverpool', '#POTY', '#FIFA', '#TheBest', '#BallonDor', '#Mohamed', '#PlayerOfTheYear', '#Only', '#Football']",1041,https://twitter.com/twitter/statuses/1521203881556037633
128,#Liverpool,soliv21,2022-05-02 19:03:49,two new designs available now find them under the custom tab well be donating all upcoming proceeds to standoutwithsoliv nonprofit lfc liverpoolfc liverpoolfootballclub liverpool liverpoolcity localcharities,0,76,1,positive,"['#standoutwithsoliv', '#nonprofit', '#lfc', '#liverpoolfc', '#liverpoolfootballclub', '#liverpool', '#liverpoolcity', '#localcharities']",104,https://twitter.com/twitter/statuses/1521203828460249089
129,#Liverpool,Brewernumberone,2022-05-02 19:03:02,official 2022 fwa footballer of the year rankingmo salahkevin de bruynedeclan ricechelsea had them all lol brewernumberone epl chelsea mancity liverpool,0,61,1,negative,"['#Brewernumberone', '#EPL', '#Chelsea', '#ManCity', '#Liverpool']",217,https://twitter.com/twitter/statuses/1521203627595112453
130,#Liverpool,dodleee6doo,2022-05-02 19:02:44,exactly arabic mosalah mosalah ynwa anfield liverpool poty fifa thebest ballondor mohamedsalah playeroftheyear onlymosalahthe egyptian kingbest player in the worldfootball,0,58,1,positive,"['#MoSalah', '#MoSalah', '#YNWA', '#Anfield', '#Liverpool', '#POTY', '#FIFA', '#TheBest', '#BallonDor', '#Mohamed', '#PlayerOfTheYear', '#Only', '#Football']",1041,https://twitter.com/twitter/statuses/1521203555411152899
131,#Liverpool,CottrellMusic,2022-05-02 18:55:04,another student taken from grade 1 to 8 on the guitar all the best to arryan as he heads off to university sniff they grow up so fast liverpool guitarlessons guitarstudent,0,91,1,positive,"['#liverpool', '#guitarlessons', '#guitarstudent']",490,https://twitter.com/twitter/statuses/1521201625565700099
132,#Liverpool,InfernoSportwe1,2022-05-02 18:52:31,mention your club if you see it hereif you dont tag a friend whos club is here lets tag a few people we knowliverpool realmadrid just to mention a few ucldraw in advance,1,97,0,negative,"['#liverpool', '#Realmadrid', '#ucldraw']",59,https://twitter.com/twitter/statuses/1521200984718188544
133,#Liverpool,Juki_W,2022-05-02 18:49:26,the bookbinder blog blogger fblog fblogger liverpool liverpoolblog liverpoolblogger thebookbinder thebookbinderlarklane larklane seftonpark breakfast brunch food avocadotoast matchalatte avocado review,1,58,1,neutral,"['#blog', '#blogger', '#fblog', '#fblogger', '#liverpool', '#liverpoolblog', '#liverpoolblogger', '#thebookbinder', '#thebookbinderlarklane', '#larklane', '#seftonpark', '#breakfast', '#brunch', '#food', '#avocadotoast', '#matchalatte', '#avocado', '#review']",163,https://twitter.com/twitter/statuses/1521200208000032769
134,#Liverpool,JewelsGiftBox,2022-05-02 18:45:03,unionjack tattoos queensjubilee celebrations crafts lootybagsdevon exeter wales sussex scotland surrey essex norfolk cornwall guildford bizitalk birmingham kent bristol london cumbria craftbizparty firsttmaster liverpool leeds,2,73,1,neutral,"['#UnionJack', '#Tattoos', '#QueensJubilee', '#Crafts', '#LootyBags', '#Devon', '#Exeter', '#Wales', '#Sussex', '#Scotland', '#Surrey', '#Essex', '#Norfolk', '#Cornwall', '#Guildford', '#Bizitalk', '#Birmingham', '#Kent', '#Bristol', '#London', '#Cumbria', '#CraftBizParty', '#firsttmaster', '#Liverpool', '#Leeds']",4785,https://twitter.com/twitter/statuses/1521199102989680643
135,#Liverpool,slzfw21,2022-05-02 18:44:19,please retweet a list of venues where you can turn up and fill a bag up with surplus food from all saved from landfill community liverpool landfilltofork,20,79,1,neutral,"['#community', '#liverpool', '#landfilltofork']",543,https://twitter.com/twitter/statuses/1521198920617152514
136,#Liverpool,Brewernumberone,2022-05-02 18:44:13,salah 22 goals son 20 goals ronaldo 18 goalsbrewernumberone epl manutd liverpool tottenhamhotspur,0,37,1,neutral,"['#Brewernumberone', '#EPL', '#ManUtd', '#Liverpool', '#TottenhamHotspur']",217,https://twitter.com/twitter/statuses/1521198894721478656
137,#Liverpool,praiseengine,2022-05-02 18:39:12,spend this new month with financial fortune all through and beyondhappy new month to you and yours liverpool wwe raw ukraine gistlover,0,64,1,positive,"['#Liverpool', '#wwe', '#raw', '#ukraine', '#gistlover']",364,https://twitter.com/twitter/statuses/1521197633158668293
138,#Liverpool,AnneMFeeney,2022-05-02 18:38:45,regarding johnnydeppvsamberheard her lawyers are pathetically grasping at straws quoting danwootton in the uk thesun is knows as the scum they hound innocent civilians and celebrities and the whole city of liverpool boycotts it due to its lies over hillsborough,1,118,1,negative,"['#JohnnyDeppVsAmberHeard', '#DanWootton', '#theSun', '#liverpool', '#hillsborough']",478,https://twitter.com/twitter/statuses/1521197517228195841
139,#Liverpool,Brewernumberone,2022-05-02 18:35:51,premier league table since 2018191 man city 345 pts2 liverpool 344 pts3 chelsea 270 pts4 man utd 260 ptspep guardiola and jurgen klopp have taken things to a new levelbrewernumberone epl liverpool mancity,0,100,2,positive,"['#Brewernumberone', '#EPL', '#Liverpool', '#ManCity']",217,https://twitter.com/twitter/statuses/1521196787985534977
140,#Liverpool,miroctumvideo,2022-05-02 18:32:35,final fantasy x remaster hd gameplay ps4 p 006 england wales scotland london birmingham glasgow liverpool bristol manchester sheffield leeds edinburgh leicester coventry bradford cardiff belfast nottingham newcastle gibraltar,0,86,1,neutral,"['#england', '#wales', '#scotland', '#london', '#birmingham', '#glasgow', '#liverpool', '#bristol', '#manchester', '#sheffield', '#leeds', '#edinburgh', '#leicester', '#coventry', '#bradford', '#cardiff', '#belfast', '#nottingham', '#newcastle', '#gibraltar']",5,https://twitter.com/twitter/statuses/1521195965079822336
141,#Liverpool,Merville83,2022-05-02 18:32:10,1 flight 1 taxi 3 trains 18 hours door to doorwhy for the love of we are behind you red men lfc lfcfamily ynwa villarreal liverpool ucl,0,79,1,positive,"['#LFC', '#LFCFamily', '#YNWA', '#Villarreal', '#Liverpool', '#UCL']",766,https://twitter.com/twitter/statuses/1521195862390710272
142,#Liverpool,MEGASport_EA,2022-05-02 18:31:21,liverpools remaining matches in the 20212022 season,0,19,0,neutral,"[""#Liverpool's""]",13,https://twitter.com/twitter/statuses/1521195653925326854
143,#Liverpool,LFCTransferRoom,2022-05-02 18:30:11,join us for our villarreal vs liverpool villiv potential ucl upset on the cards,5,40,1,neutral,"['#Liverpool', '#VILLIV', '#UCL']",158705,https://twitter.com/twitter/statuses/1521195362433880070
144,#Liverpool,LBNdaily,2022-05-02 18:28:04,based across multiple locations the liverpool city region freeport will encompass trade innovation logistics manufacturing and decarbonisation and will accelerate growth and job creation says director john lucy liverpool business news,0,91,2,negative,"['#Liverpool', '#Freeport']",5512,https://twitter.com/twitter/statuses/1521194831510441985
145,#Liverpool,tonymc39,2022-05-02 18:27:53,based across multiple locations the liverpool city region freeport will encompass trade innovation logistics manufacturing and decarbonisation and will accelerate growth and job creation says director john lucy liverpool business news,2,91,2,negative,"['#Liverpool', '#Freeport']",13991,https://twitter.com/twitter/statuses/1521194783590465537
146,#Liverpool,cun555,2022-05-02 18:27:41,liverpool again goes portuguese tudn fulham fabio carvalho 19 yrs old to liver,0,37,1,positive,"['#Liverpool', '#Portuguese', '#TUDN', '#Fulham', '#LIver']",799,https://twitter.com/twitter/statuses/1521194731593740288
147,#Liverpool,spursfordie,2022-05-02 18:27:20,this guy mentioned gabriel in the same breath as vvd while trying to diss the italian best defender of the year coys thfc lfc spurs liverpool,0,76,1,positive,"['#VVD', '#COYS', '#THFC', '#LFC', '#Spurs', '#Liverpool']",1516,https://twitter.com/twitter/statuses/1521194643765055488
148,#Liverpool,OddsnNews,2022-05-02 18:20:34,the yellow submarine has the mission to create a ucl miracle here is our villarreal vs liverpool ucl semifinal previewliverpool ucl villarreal championsleague salah,0,70,1,neutral,"['#Liverpool', '#UCL', '#Villarreal', '#ChampionsLeague', '#Salah']",21557,https://twitter.com/twitter/statuses/1521192943079546881
149,#Liverpool,McDougle55,2022-05-02 18:20:15,liverpool 200608 shirt for sale 1010 condition small mens,0,25,1,negative,['#Liverpool'],773,https://twitter.com/twitter/statuses/1521192863383670784
150,#Liverpool,LouiseRawAuthor,2022-05-02 18:16:32,corbyn rightly bigged up his friend yesterday at our resistancestreet gig in lovely liverpool a proper socialist and internationalist,0,55,1,positive,"['#ResistanceStreet', '#Liverpool']",39154,https://twitter.com/twitter/statuses/1521191926590054401
151,#Liverpool,VictorNurdin,2022-05-02 18:15:46,they buy grealish lukaku sancho premium price to become flopswe buy jota diaz and carvalho cheap to become top premium balleri love this club lfc liverpool ynwa,0,79,1,positive,"['#LFC', '#Liverpool', '#YNWA']",23,https://twitter.com/twitter/statuses/1521191732473655296
152,#Liverpool,ChatbackT,2022-05-02 18:15:31,here we are in liverpool ahead of tomorrows final show of the tour liverpool theatre newwriting comedydrama arts artsliverpool showstosee,0,58,2,neutral,"['#liverpool', '#theatre', '#newwriting', '#comedydrama', '#arts', '#artsliverpool', '#showstosee']",535,https://twitter.com/twitter/statuses/1521191670414553089
153,#Liverpool,NHeirs,2022-05-02 18:12:00,hygeia street everton liverpool merseyside where steve hogans greatgrandparents were living throughout the decade of the 1910s and the electoralroll showing them as voters what can i find for you visit,0,92,1,positive,"['#Hygeia', '#street', '#everton', '#liverpool', '#merseyside', '#greatgrandparents', '#decade', '#electoralroll', '#voters', '#visit']",451,https://twitter.com/twitter/statuses/1521190787530305536
154,#Liverpool,charitybegin4,2022-05-02 18:00:26,found jrt m white and black liverpool l6,3,23,1,negative,"['#JRT', '#Liverpool']",2945,https://twitter.com/twitter/statuses/1521187876389765125
155,#Liverpool,lcrCOP26,2022-05-02 18:00:19,great newsone of postcop26 aims of our coalition was to run a climatejustice decolonise workshop now happening saturday 11th june 11am3pm granby winter gardenfull details amp registration for activists in liverpool city region,2,102,1,positive,"['#PostCOP', '#ClimateJustice', '#Decolonise', '#Liverpool']",433,https://twitter.com/twitter/statuses/1521187846115278849
156,#Liverpool,cryptomillionup,2022-05-02 18:00:06,safely insured insurance your wayukcities uk architecture london liverpool yorkshire birmingham lovers architecturephotography england edinburgh liverpoolcity bristol chester tour ascotraces ascot belfast bristoluk,2,67,1,positive,"['#ukcities', '#uk', '#architecture', '#london', '#liverpool', '#yorkshire', '#birmingham', '#lovers', '#architecturephotography', '#england', '#edinburgh', '#liverpoolcity', '#bristol', '#chester', '#tour', '#ascotraces', '#ascot', '#belfast', '#bristoluk']",52,https://twitter.com/twitter/statuses/1521187793636057088
157,#Liverpool,kevynmelo7,2022-05-02 17:57:51,once upon a time in west bromwich alisson becker liverpool alisson pauloandrade,0,34,1,neutral,"['#Liverpool', '#Alisson', '#PauloAndrade']",77,https://twitter.com/twitter/statuses/1521187226125746177
158,#Liverpool,AmyFitzDoyley,2022-05-02 17:57:43,shes in possession of a considerable voice but employs it subtly as she slowly unfurls her hypnotic electronic pop ooof chuffed thank you for this review liverpool amyfitzdoyley,0,82,1,neutral,"['#Liverpool', '#AmyFitzDoyley']",888,https://twitter.com/twitter/statuses/1521187190730108930
159,#Liverpool,benford_phil,2022-05-02 17:52:11,did a bit of practising on my new toy laser face salah football liverpool,0,40,1,positive,"['#salah', '#football', '#liverpool']",2,https://twitter.com/twitter/statuses/1521185800855166976
160,#Liverpool,flossyd_caravan,2022-05-02 17:43:52,such good fun at todayour kids amp us had a fabulous fun filled day with so much to do amp enjoy mycrockyday cheshire chester manchester liverpool,0,76,1,positive,"['#MyCrockyDay', '#cheshire', '#chester', '#manchester', '#liverpool']",988,https://twitter.com/twitter/statuses/1521183706165227523
161,#Liverpool,SwaveDigest,2022-05-02 17:43:49,eddie howes newcastle may have lost to liverpool eddie football have howes liverpool lost may newcastle,0,46,2,neutral,"['#eddie', '#football', '#have', '#howe', '#liverpool', '#lost', '#may', '#newcastle']",274,https://twitter.com/twitter/statuses/1521183695352340481
162,#Liverpool,GroundNewsPak,2022-05-02 17:42:13,13 teams already book their places for next year champions leaguemancity liverpool realmadrid acmilan inter napoli juventus bayern dortmund psg porto sportingcp amp rbsalzberg,0,70,1,neutral,"['#Mancity', '#Liverpool', '#RealMadrid', '#ACMilan', '#Inter', '#Napoli', '#Juventus', '#Bayern', '#Dortmund', '#PSG', '#Porto', '#SportingCP', '#RBSalzberg']",23580,https://twitter.com/twitter/statuses/1521183289243058177
163,#Liverpool,news9_sports,2022-05-02 17:41:39,liverpool manager jurgenklopp has warned his side must be ready to suffer against villarreal if they are to reach the championsleague final,0,64,1,neutral,"['#Liverpool', '#JurgenKlopp', '#Villarreal', '#ChampionsLeague']",256,https://twitter.com/twitter/statuses/1521183149061214208
164,#Liverpool,liptons_pikey,2022-05-02 17:40:34,taken in liverpool i think 1967is it twiggy a piece on l8 tocky toxteth inside socialhistory,0,48,1,neutral,"['#Liverpool', '#Twiggy', '#L', '#Tocky', '#Toxteth', '#socialhistory']",317,https://twitter.com/twitter/statuses/1521182877366509568
165,#Liverpool,wwwgalelaurecom,2022-05-02 17:37:10,unforgettable beauty love passion murderuk amazon has evolution of a sad woman mystery suspense thriller romance books london scotland ireland dublin glasgow liverpool,0,67,1,positive,"['#uk', '#Amazon', '#MYSTERY', '#suspense', '#thriller', '#Romance', '#books', '#London', '#Scotland', '#Ireland', '#Dublin', '#Glasgow', '#Liverpool']",3218,https://twitter.com/twitter/statuses/1521182019400749062
166,#Liverpool,GarMcDo,2022-05-02 17:33:54,fabio carvalho with a lovely goal hes gonna be some craic next season lfc liverpool,0,43,1,positive,"['#lfc', '#liverpool']",41,https://twitter.com/twitter/statuses/1521181196717371393
167,#Liverpool,CurrieRadioShow,2022-05-02 17:31:40,get on this 811pm tonight on chris currie presents the best in music from liverpool wirral and the merseyside area just ask alexa siri to play mersey radio,0,83,1,positive,"['#Liverpool', '#Wirral', '#Merseyside']",2720,https://twitter.com/twitter/statuses/1521180637968928769
168,#Liverpool,MyWeather_LVC,2022-05-02 17:30:14,liverpool mostly cloudy for the hour 11c with partly cloudy day mostly cloudy throughout the day with highs of 11c myweather,0,63,1,positive,"['#Liverpool', '#MyWeather']",177,https://twitter.com/twitter/statuses/1521180277195919361
169,#Liverpool,carnationfinanc,2022-05-02 17:30:04,2018 bmw 1 series 15 116d sport 101k manual diesel 12 month mot warranty carnationfinance carfinance finance liverpool manchester cheshire boxing premierleague rugby beauty vw merc audi bmw rangerover landrover 1series sport,0,97,1,neutral,"['#carnationfinance', '#carfinance', '#finance', '#liverpool', '#manchester', '#cheshire', '#boxing', '#premierleague', '#rugby', '#beauty', '#vw', '#merc', '#audi', '#bmw', '#rangerover', '#landrover', '#sport']",90,https://twitter.com/twitter/statuses/1521180234707574786
170,#Liverpool,bellabertieinc,2022-05-02 17:25:43,grab your scouse irish rebel badge lennon johnlennon liverpool,0,25,1,neutral,"['#lennon', '#JohnLennon', '#liverpool']",469,https://twitter.com/twitter/statuses/1521179140103225345
171,#Liverpool,FossilFreeFoot,2022-05-02 17:22:13,virgil van dijk presents special shirt in support of its clear that for our common future standard chartered needs to defund fossil fuels if they dont we need a better sponsor liverpool liverpoolvillarreal,2,97,1,positive,"['#Liverpool', '#liverpoolvillarreal']",265,https://twitter.com/twitter/statuses/1521178258276073472
172,#Liverpool,lwild11,2022-05-02 17:19:04,day out lfc liverpool anfield,0,13,1,neutral,"['#lfc', '#liverpool', '#anfield']",100,https://twitter.com/twitter/statuses/1521177466957709313
173,#Liverpool,ElPasoReds,2022-05-02 17:15:16,join us tomorrow at the district pub and kitchen west as take on on the second leg of the championsleague semifinals kickoff 100 pm liverpool lfc reds elpaso texas soccer football,0,91,1,neutral,"['#ChampionsLeague', '#Liverpool', '#LFC', '#Reds', '#ElPaso', '#Texas', '#Soccer', '#Football']",993,https://twitter.com/twitter/statuses/1521176510333427713
174,#Liverpool,NEILSHOTDEALS,2022-05-02 17:15:08,ready for football futbol soccer in europe shop my ebay store now in bayernmunich psg realmadrid barcelona acmilan intermilan juventus manutd chelsea arsenal ajax liverpool fenerbahce buy today we ship asap,1,91,1,neutral,"['#football', '#futbol', '#soccer', '#Europe', '#eBay', '#store', '#BayernMunich', '#PSG', '#RealMadrid', '#Barcelona', '#ACMilan', '#InterMilan', '#Juventus', '#ManUTD', '#Chelsea', '#Arsenal', '#Ajax', '#Liverpool', '#Fenerbahce']",1782,https://twitter.com/twitter/statuses/1521176474858012675
175,#Liverpool,JewelsGiftBox,2022-05-02 17:14:58,unionjack tattoos queensjubilee celebrations crafts lootybagsdevon exeter wales sussex scotland surrey essex norfolk cornwall guildford bizitalk birmingham kent bristol london cumbria craftbizparty firsttmaster liverpool leeds,1,73,1,neutral,"['#UnionJack', '#Tattoos', '#QueensJubilee', '#Crafts', '#LootyBags', '#Devon', '#Exeter', '#Wales', '#Sussex', '#Scotland', '#Surrey', '#Essex', '#Norfolk', '#Cornwall', '#Guildford', '#Bizitalk', '#Birmingham', '#Kent', '#Bristol', '#London', '#Cumbria', '#CraftBizParty', '#firsttmaster', '#Liverpool', '#Leeds']",4785,https://twitter.com/twitter/statuses/1521176433544110080
176,#Liverpool,HalfCourtPress1,2022-05-02 17:14:56,having just spotted sam quek as an answer to sporty liverpudlians on i would have scored six points hockey fieldhockey liverpool bbc,3,64,1,neutral,"['#Hockey', '#FieldHockey', '#Liverpool', '#BBC']",486,https://twitter.com/twitter/statuses/1521176426925498368
177,#Liverpool,FossilFreeFoot,2022-05-02 17:10:54,a fossil fuel bank or a climate killing currency liverpool with many star players from countries already seriously affected by climate change should do better liverpool,1,76,2,positive,['#Liverpool'],265,https://twitter.com/twitter/statuses/1521175408103858178
178,#Liverpool,lpoolcouncil,2022-05-02 17:10:03,blog i i hand over the gauntlet to liverpool to tell me what you want in future writes about her unforgettable liverpoolagainstracism experience amp calls on the city to ensure the legacy of the event lives onread,4,109,1,positive,"['#Liverpool', '#LiverpoolAgainstRacism']",147203,https://twitter.com/twitter/statuses/1521175198116032515
179,#Liverpool,betwinnerMedia,2022-05-02 17:08:31,villarreal liverpool semifinaluefa champions leaguepromotion big matchtomorrowdo you know who winsvisit our twitter page place bets and winpromo code winner10football bet win betandwin uefa betting betwinner championsleague,1,81,1,positive,"['#Villarreal', '#Liverpool', '#Football', '#bet', '#win', '#betandwin', '#UEFA', '#betting', '#betwinner', '#ChampionsLeague']",578,https://twitter.com/twitter/statuses/1521174808708452352
180,#Liverpool,AmyFitzDoyley,2022-05-02 17:07:39,ive had the best weekend now back in london and totally missing liverpool after only a few days there for the fest thanks a bunch for having me,0,82,1,positive,"['#London', '#Liverpool']",889,https://twitter.com/twitter/statuses/1521174590164291586
181,#Liverpool,MilwaukeeHotBuy,2022-05-02 17:06:01,799 standup comedy career launching 5 star workbook gift your funny friend or family member this unique gift purchase link c berlin norway liverpool germany england england princeharry princeandrew london manchester,0,91,1,negative,"['#berlin', '#norway', '#liverpool', '#germany', '#england', '#england', '#PrinceHarry', '#PrinceAndrew', '#london', '#manchester']",2056,https://twitter.com/twitter/statuses/1521174179994910720
182,#Liverpool,popman019,2022-05-02 17:05:53,hey guys whats up here anyone after some drugs weed coke tina ketamine heroin shrooms dmt etc am a honest and reliable i delivercontact me on wicker me popmanjb snapchat popm150london glasgow dublin liverpool bristol uk,0,108,1,positive,"['#london', '#glasgow', '#dublin', '#liverpool', '#bristol', '#uk']",0,https://twitter.com/twitter/statuses/1521174149485535234
183,#Liverpool,MRCLiverpool,2022-05-02 17:04:20,midweek run 180 is this weds 0405 at 1830meet 1830 by liver bird in central station run then over to liverpool for postrun beersmrcliv midweek running liverpool liverpoolrunning mikkeller mikkellerrunningclub craftbeer,3,92,2,neutral,"['#MRCLiv', '#Midweek', '#Running', '#Liverpool', '#LiverpoolRunning', '#Mikkeller', '#MikkellerRunningClub', '#CraftBeer']",1891,https://twitter.com/twitter/statuses/1521173756064022528
184,#Liverpool,MilwaukeeHotBuy,2022-05-02 17:04:01,799 standup comedy career launching 5 star workbook gift your funny friend or family member this unique gift purchase link c rays depression liverpool lfc prime michigan detroit pa phi phillies pony horses derby,0,100,1,negative,"['#rays', '#depression', '#liverpool', '#lfc', '#Prime', '#michigan', '#Detroit', '#pa', '#phi', '#phillies', '#pony', '#horses', '#derby']",2056,https://twitter.com/twitter/statuses/1521173676997160961
185,#Liverpool,EasywinK,2022-05-02 17:00:30,villareal vs liverpool 10pmtuesdaytip liverpool qualify bttsvisit noweasywinkenya bettingtips tips,0,29,2,neutral,"['#Villareal', '#Liverpool', '#EasywinKenya', '#bettingtips', '#tips']",1,https://twitter.com/twitter/statuses/1521172793152397313
186,#Liverpool,EasywinNigeria,2022-05-02 17:00:30,villareal vs liverpool 8pmtuesdaytip liverpool qualify bttsvisit noweasywinnigeria bettingtips tips,0,29,2,neutral,"['#Villareal', '#Liverpool', '#EasywinNigeria', '#bettingtips', '#tips']",1864,https://twitter.com/twitter/statuses/1521172792091287552
187,#Liverpool,AdanRodrguez12,2022-05-02 17:00:00,and for more true history of quality sports and true quality football in 1989 my true legendary first world team liverpool won the fourth facupthis to mention that on may 14 one more facup title for my legendary team liverpool qualitysport firstworld epic,1,127,2,positive,"['#Liverpool', '#FACup', '#FACup', '#Liverpool', '#QUALITYSPORT', '#FIRSTWORLD', '#EPIC']",0,https://twitter.com/twitter/statuses/1521172668690620416
188,#Liverpool,Democracy_2022,2022-05-02 16:56:27,liverpool could teach a thing or two orlee,0,22,1,neutral,['#Liverpool'],420,https://twitter.com/twitter/statuses/1521171773160517632
189,#Liverpool,Apollian24,2022-05-02 16:56:17,what arsenal fans think arteta wants and what he actually wants maybe two different things liverpool chelsea amp mancity all play without a main striker and gabrieljesus is another false 9 i think arteta could be going that route and nkeitah amp smithrowe fits the bill,0,136,1,positive,"['#Arsenal', '#Liverpool', '#Chelsea', '#ManCity', '#gabrieljesus', '#Nkeitah', '#SmithRowe']",183,https://twitter.com/twitter/statuses/1521171732844929028
190,#Liverpool,slzfw21,2022-05-02 16:56:11,look at this gorgeous food all made with saved food from will be distributing it tonight in liverpool community,14,55,1,neutral,"['#liverpool', '#community']",543,https://twitter.com/twitter/statuses/1521171708216070144
191,#Liverpool,telugustop,2022-05-02 16:56:03,champions league liverpool set to miss key players against villarreal barcelona league liverpool madrid villarreal,0,43,2,neutral,"['#Barcelona', '#League', '#Liverpool', '#Madrid', '#Villarreal']",46652,https://twitter.com/twitter/statuses/1521171672467861504
192,#Liverpool,Kaddingtonbear,2022-05-02 16:54:21,i have 5 tickets for blondie at msbankarena tonight in liverpool open to offers im not dodgy just made a quick twitter account after missing a twickets offer,0,82,1,positive,"['#Blondie', '#Msbankarena', '#Liverpool']",0,https://twitter.com/twitter/statuses/1521171246976843776
193,#Liverpool,ThabaniNgwane10,2022-05-02 16:48:45,hi simtho and mike let me just say thank you for bring us our coach manqoba and we happy for these interview and congratulations to my team kbymasandawa for clinch dstv champion and wish all the best for my team liverpool,2,121,1,positive,"['#kbyMasandawa', '#Liverpool']",1700,https://twitter.com/twitter/statuses/1521169835757080576
194,#Liverpool,aiseCP,2022-05-02 16:44:44,improve your mental health by learning a new language online lessons with native tutors spanish portuguese korean chinese japanese french italian english tagalog arabic german readshare uk london birmingham glasgow liverpool leeds,1,94,1,positive,"['#Spanish', '#Portuguese', '#Korean', '#Chinese', '#Japanese', '#French', '#Italian', '#English', '#Tagalog', '#Arabic', '#German', '#uk', '#London', '#Birmingham', '#Glasgow', '#Liverpool', '#Leeds']",34,https://twitter.com/twitter/statuses/1521168826116841472
195,#Liverpool,lisalashesx21,2022-05-02 16:42:18,i am so exited and cant wait to see this i would have loved to have been a part of it if dreams ever came true but to sit and watch the story unfold on stage will be such a lovely night outliverpool chershow theatre acting stage icon music musical,0,148,0,positive,"['#liverpool', '#chershow', '#theatre', '#acting', '#stage', '#icon', '#music', '#musical']",45,https://twitter.com/twitter/statuses/1521168210682421248
196,#Liverpool,pauliwan79,2022-05-02 16:42:07,thanks so much tune in peoplemy new album present is available at newmusic liverpool merseyside,0,43,1,positive,"['#newmusic', '#Liverpool', '#Merseyside']",2493,https://twitter.com/twitter/statuses/1521168166612869121
197,#Liverpool,dejiplus,2022-05-02 16:42:03,ucl a final between villarreal vs mancity will have more value than a de ja vu realmadrid vs liverpool first time champions are needed the regulars should take a break,0,88,1,positive,"['#UCL', '#Villarreal', '#ManCity', '#RealMadrid', '#Liverpool']",498,https://twitter.com/twitter/statuses/1521168151274270722
198,#Liverpool,FlingoBird,2022-05-02 16:40:14,following the johnnydeppamberheardtrial on and seeing amp the s being cited in the trial i think amber heards lawyers need to look up hillsborough and the liverpool s boycott all other reasons they are a shit rag,1,109,1,negative,"['#JohnnyDeppAmberHeardTrial', '#hillsborough', '#Liverpool', '#boycott']",28,https://twitter.com/twitter/statuses/1521167693533036545
199,#Liverpool,shirtsofnat,2022-05-02 16:34:58,liverpool third shirt 201920 liverpool lfc premierleague footballshirts camisetasfutbol,0,25,2,neutral,"['#liverpool', '#lfc', '#PremierLeague', '#footballshirts', '#camisetasfutbol']",35,https://twitter.com/twitter/statuses/1521166369198424071
200,#Liverpool,EFNeveryday,2022-05-02 16:34:52,the race is on to sign aurelien tchouameni from monaco and not many can afford his 70m price tag but the front runners are liverpool manchester city manchester united real madrid and psgpsg realmadridespanyol manutd liverpool manchestercity,0,110,2,positive,"['#PSG', '#RealMadridEspanyol', '#ManUtd', '#Liverpool', '#ManchesterCity']",3,https://twitter.com/twitter/statuses/1521166343302959109
201,#Liverpool,LpoolShoppingP,2022-05-02 16:32:05,eid mubarak and warm wishes to you all liverpoolshoppingpark lsp liverpool edgelane,0,34,1,positive,"['#liverpoolshoppingpark', '#lsp', '#liverpool', '#edgelane']",1026,https://twitter.com/twitter/statuses/1521165639959949314
202,#Liverpool,kombatkay26,2022-05-02 16:29:49,dear america fyi the sn is not a trusted source prints lies and has been proven many times my city doesnt even sell it has been boycotted for years dontbuythesun johnnydeppamberheardtrial hillsborough liverpool,0,97,1,neutral,"['#dontbuythesun', '#JohnnyDeppAmberHeardTrial', '#hillsborough', '#Liverpool']",255,https://twitter.com/twitter/statuses/1521165070616739972
